Time_Sec,Hour,Stress_Level,Scenario,Is_Noisy,HR_Target,SDNN_Target,HR_Extracted,SDNN_Extracted,RMSSD,pNN50,LF,HF,LF_HF_Ratio
24840,6.9,1,Normal,False,68.25,37.2213,70.88431888563322,37.80916887995747,41.70096014027124,24.80592510718862,1599.198,1919.385,0.8332
24870,6.9083,1,Normal,False,68.25,37.2213,76.86563837903513,36.763556400997466,36.495155085316206,29.150420703203924,1578.857,1889.176,0.8357
24900,6.9167,1,Normal,False,68.25,37.2213,68.24296232126628,32.796671228277226,42.15708386311903,32.31222792505313,1522.053,2021.299,0.753
24930,6.925,1,Normal,False,68.25,37.2213,68.83182406571571,36.07939099171198,39.22357468146336,30.500511840722222,1459.476,2066.061,0.7064
24960,6.9333,1,Normal,False,68.25,37.2213,66.73300607040434,37.89862645781839,38.643871990351556,30.73526283275378,1543.127,2095.157,0.7365
24990,6.9417,1,Normal,False,68.25,37.2213,67.24016204361719,39.40399924538329,38.67787832856145,29.917179901052485,1515.633,1836.052,0.8255
25020,6.95,1,Normal,False,68.25,37.2213,67.22373204201264,36.91544656854033,36.34993200132075,30.29291489498352,1563.142,1910.82,0.818
25050,6.9583,1,Normal,False,68.25,37.2213,68.19887963288716,35.145212956404606,41.69286708702617,29.781008781844804,1374.74,1878.606,0.7318
25080,6.9667,1,Normal,False,68.25,37.2213,72.57549234091898,38.602498737731416,40.93650961046786,32.65884523970804,1618.538,2137.819,0.7571
25110,6.975,1,Normal,False,68.25,37.2213,69.92420548280087,39.42752437249901,39.286257707722285,32.03718085465315,1562.2,1873.061,0.834
25140,6.9833,1,Normal,False,68.25,37.2213,64.27579764533365,33.46410183100386,39.10058513643688,29.021760009766325,1478.983,2040.564,0.7248
25170,6.9917,1,Normal,False,68.25,37.2213,74.38529311184965,35.708366687060476,37.85417593764288,33.06868011613314,1540.759,2026.58,0.7603
25200,7.0,1,Normal,False,68.25,37.2213,70.25273283640486,37.07156436757491,36.90021834706122,31.387059160448192,1527.983,2067.425,0.7391
25230,7.0083,1,Normal,False,68.25,37.2213,66.45169525891511,33.910012939897165,42.3622700778422,28.080161002401205,1578.004,2161.215,0.7301
25260,7.0167,1,Normal,False,68.25,37.2213,71.2115189339881,37.973638193479346,41.87821149207187,32.304125428115306,1559.731,1953.894,0.7983
25290,7.025,1,Normal,False,68.25,37.2213,63.94897739529372,39.828142526097515,41.96415270296878,29.68918750899671,1494.966,1992.22,0.7504
25320,7.0333,1,Normal,False,68.25,37.2213,67.76520532968591,38.509778798182275,40.0954980907585,27.480436924372636,1515.352,2030.113,0.7464
25350,7.0417,1,Normal,False,68.25,37.2213,68.65809178223387,34.147499218116366,39.71340794367725,32.58363539954328,1535.496,2026.469,0.7577
25380,7.05,1,Normal,False,68.25,37.2213,63.85932855409378,39.13378034718668,43.25445911888187,28.584339802465575,1392.46,1937.304,0.7188
25410,7.0583,1,Normal,False,68.25,37.2213,70.77929910801086,36.43091283259373,38.785516854010325,32.22352700421812,1394.321,2011.785,0.6931
25440,7.0667,1,Normal,False,68.25,37.2213,66.56027592838826,36.74933705930693,44.70285763256217,30.43876955387028,1438.118,2243.341,0.6411
25470,7.075,1,Normal,False,68.25,37.2213,64.56205397202618,38.158039206277024,44.09757081568723,32.255775704372795,1595.324,1959.049,0.8143
25500,7.0833,1,Normal,False,68.25,37.2213,69.39172516705025,36.97953215120817,40.279647433622316,32.41977220070696,1401.752,2053.868,0.6825
25530,7.0917,1,Normal,False,68.25,37.2213,66.21682566289702,37.42271829207365,38.910873254288184,25.17887420818509,1559.473,2021.606,0.7714
25560,7.1,1,Normal,False,68.25,37.2213,69.32072346975575,37.48202893919339,38.36527755668204,33.702311010366444,1362.053,1946.237,0.6998
25590,7.1083,1,Normal,False,68.25,37.2213,68.21509807680734,36.44224805080778,38.58726192620083,34.73892683207996,1517.194,2013.688,0.7534
25620,7.1167,1,Normal,False,68.25,37.2213,74.1515485323444,35.81077888630561,40.41253250498914,33.37053516311775,1494.27,2076.492,0.7196
25650,7.125,1,Normal,False,68.25,37.2213,73.53648106348176,34.56482375020453,38.902607306433694,31.69640656161234,1524.883,1765.272,0.8638
25680,7.1333,1,Normal,False,68.25,37.2213,74.05705375592673,40.794637474924336,35.91780019302147,33.22638090967232,1344.005,2023.541,0.6642
25710,7.1417,1,Normal,False,68.25,37.2213,65.81395785684951,38.045381281428355,40.75016620377058,32.316520125302745,1561.894,1905.407,0.8197
25740,7.15,1,Normal,False,68.25,37.2213,70.48692351466455,36.81610051306763,43.437783488225435,34.36448353908244,1389.703,2129.875,0.6525
25770,7.1583,1,Normal,False,68.25,37.2213,63.89067715638787,37.53149472779567,38.621770193768135,30.386204040918628,1438.844,2200.164,0.654
25800,7.1667,1,Normal,False,68.25,37.2213,65.66200278093623,38.609160140666084,41.30320536532383,35.446146424508555,1538.949,1930.855,0.797
25830,7.175,1,Normal,False,68.25,37.2213,65.828120343358,37.32289284011262,41.40728184820166,32.65558949853911,1531.572,1858.961,0.8239
25860,7.1833,1,Normal,False,68.25,37.2213,72.76072817616017,35.65514743569586,39.436649878796,25.853605442341742,1475.349,1925.351,0.7663
25890,7.1917,1,Normal,False,68.25,37.2213,67.99382057435987,36.18875127249342,41.91812192037839,30.33442179162142,1481.953,2030.039,0.73
25920,7.2,1,Normal,False,68.25,37.2213,74.16844358350575,38.40828474091524,41.10410417842893,32.07943921284783,1524.516,1772.463,0.8601
25950,7.2083,1,Normal,False,68.25,37.2213,68.44094490716155,36.9714024957302,41.129080019652164,29.69351302803809,1538.491,2055.266,0.7486
25980,7.2167,1,Normal,False,68.25,37.2213,66.51042893792075,35.85922972860988,39.585667982835204,34.03656482680283,1377.265,1992.835,0.6911
26010,7.225,1,Normal,False,68.25,37.2213,74.4762720469158,36.73358080001161,41.85317496745265,29.400270814337755,1442.895,1854.708,0.778
26040,7.2333,1,Normal,False,68.25,37.2213,69.14295209553099,38.49003203841744,37.616374534287246,28.928451929937555,1510.251,2126.962,0.7101
26070,7.2417,1,Normal,False,68.25,37.2213,59.52100843669648,36.51688739100343,35.08660910503017,30.628410471828726,1568.767,2119.425,0.7402
26100,7.25,1,Normal,False,68.25,37.2213,67.29283111200209,37.43216002325765,41.945256352961586,29.630944217186265,1543.599,1855.838,0.8318
26130,7.2583,1,Normal,False,68.25,37.2213,69.64484699022579,37.76781435163338,37.87429770609866,32.77052106339869,1379.175,1879.344,0.7339
26160,7.2667,1,Normal,False,68.25,37.2213,70.02025372978152,37.26700609552693,42.03156256122061,28.91556576576216,1614.925,1946.756,0.8295
26190,7.275,1,Normal,False,68.25,37.2213,72.23822871060662,38.03307727818354,43.97401722773556,35.17984649047506,1470.171,1990.14,0.7387
26220,7.2833,1,Normal,False,68.25,37.2213,68.1664473708898,37.8280905127973,39.744754057363956,27.063258183845033,1544.401,2096.104,0.7368
26250,7.2917,1,Normal,False,68.25,37.2213,70.42864163500295,35.239961300831546,41.73259264607095,28.073140128728422,1418.747,2047.661,0.6929
26280,7.3,1,Normal,False,68.25,37.2213,69.7944537973857,38.47532239663209,39.95237376820551,31.82365019181594,1583.165,2128.051,0.744
26310,7.3083,1,Normal,False,68.25,37.2213,70.21624669451812,32.15422526370979,40.345322873829424,28.6511360092197,1543.23,1952.467,0.7904
26340,7.3167,1,Normal,False,68.25,37.2213,62.38609349153561,38.28377806874876,39.69445606355801,37.318501027581156,1533.336,1900.109,0.807
26370,7.325,1,Normal,False,68.25,37.2213,65.95043007215074,37.91526322384382,42.55519655898494,29.74797532619307,1662.605,2345.755,0.7088
26400,7.3333,1,Normal,False,68.25,37.2213,67.8508395303698,38.76014827345172,38.17951771411212,30.900800361673166,1671.446,2046.313,0.8168
26430,7.3417,1,Normal,False,68.25,37.2213,66.80122188889132,37.828406219650645,42.99799562419037,33.42544910532065,1483.327,2059.483,0.7202
26460,7.35,1,Normal,False,68.25,37.2213,69.7826425332419,38.26965035639737,37.98730198438872,30.693216278391507,1505.553,2017.315,0.7463
26490,7.3583,1,Normal,False,68.25,37.2213,65.22125342891631,35.819915295553244,40.7639155404159,32.36263704580301,1450.109,2100.45,0.6904
26520,7.3667,1,Normal,False,68.25,37.2213,69.49328690802437,38.3419308924002,39.201751670424215,30.110838674825043,1662.461,1977.618,0.8406
26550,7.375,1,Normal,False,68.25,37.2213,69.1781614319416,35.0604511163805,44.40116046083335,30.08197693739451,1485.481,2059.363,0.7213
26580,7.3833,1,Normal,False,68.25,37.2213,65.39450958364901,36.382066530189604,39.76776258284806,34.56494136730233,1464.521,2253.764,0.6498
26610,7.3917,1,Normal,False,68.25,37.2213,67.0002731812983,42.47562606842273,38.901448197298045,29.956300020743374,1539.596,1858.052,0.8286
26640,7.4,1,Normal,False,68.25,37.2213,70.34457180324125,36.111286620049256,40.83927311560215,30.81995302018244,1437.884,1945.657,0.739
26670,7.4083,1,Normal,False,68.25,37.2213,71.77093458231245,34.16320739785363,41.097476340013635,27.416354789121336,1447.609,1926.173,0.7515
26700,7.4167,1,Normal,False,68.25,37.2213,68.93872295563636,41.7137838879829,38.62260385142042,27.426472450845523,1526.079,1983.662,0.7693
26730,7.425,1,Normal,False,68.25,37.2213,66.8566509186233,35.000000326022224,40.45417751031416,29.24391205314481,1426.601,2009.693,0.7099
26760,7.4333,1,Normal,False,68.25,37.2213,64.5898358421094,37.347446195196035,37.07338074373968,32.31083692128911,1638.515,1908.879,0.8584
26790,7.4417,1,Normal,False,68.25,37.2213,69.27246892784706,37.934065993797745,41.42143062430286,32.25755700312994,1555.758,1925.852,0.8078
26820,7.45,1,Normal,False,68.25,37.2213,68.58167207705517,40.795538258521404,43.92278323199499,34.127585140750995,1366.358,1968.658,0.6941
26850,7.4583,1,Normal,False,68.25,37.2213,69.17866742551142,38.54597436306754,40.14549579663728,34.34542924279883,1415.025,1907.767,0.7417
26880,7.4667,1,Normal,False,68.25,37.2213,68.89387449192049,38.08741319856869,34.19502725913884,27.930807348302267,1581.339,2037.89,0.776
26910,7.475,1,Normal,False,68.25,37.2213,73.28511818392757,38.80413552341207,40.47110098535549,28.26938044920571,1622.614,2051.883,0.7908
26940,7.4833,1,Normal,False,68.25,37.2213,71.18914463095027,38.38602470857095,38.89827094569722,30.498498708404767,1514.146,2088.528,0.725
26970,7.4917,1,Normal,False,68.25,37.2213,63.72978493725634,37.71767293511132,35.89085282710534,30.19062743185794,1514.378,1908.683,0.7934
27000,7.5,1,Normal,False,68.25,37.2213,70.84311640796484,36.002339102550124,41.525757637255445,31.484604362031796,1687.016,1888.602,0.8933
27030,7.5083,1,Normal,False,68.25,37.2213,71.43305501469433,37.25366215834164,43.57459078198252,31.782337640303766,1519.937,1955.358,0.7773
27060,7.5167,1,Normal,False,68.25,37.2213,66.65781747746598,35.396644612746655,42.87354802975991,29.656192826008585,1578.682,2117.033,0.7457
27090,7.525,1,Normal,False,68.25,37.2213,63.63730023369222,36.271816912736206,42.32563203715813,30.83521437421943,1520.867,2210.426,0.688
27120,7.5333,1,Normal,False,68.25,37.2213,73.63344701629057,40.03317168678472,43.01465525639834,31.28669641867472,1480.957,2037.368,0.7269
27150,7.5417,1,Normal,False,68.25,37.2213,74.55984514417214,40.48677801464012,36.93407074191455,30.371021748426006,1369.022,2038.768,0.6715
27180,7.55,1,Normal,False,68.25,37.2213,69.16545584488503,36.35205359204382,44.74956341684115,32.38222247688304,1392.483,2105.827,0.6613
27210,7.5583,1,Normal,False,68.25,37.2213,71.5664204273087,36.311568488712815,44.77493372449737,30.20794709441148,1484.586,1918.9,0.7737
27240,7.5667,1,Normal,False,68.25,37.2213,73.87753641165459,37.62505278882347,41.62667226101783,29.00278966755324,1470.679,1990.569,0.7388
27270,7.575,1,Normal,False,68.25,37.2213,63.13277132776251,39.848085479593244,40.28498434720291,27.469477743076386,1419.393,1905.969,0.7447
27300,7.5833,1,Normal,False,68.25,37.2213,70.09698916357269,39.13546639474457,40.3531429705606,28.007548221696506,1557.494,2113.244,0.737
27330,7.5917,1,Normal,False,68.25,37.2213,63.9820820430542,33.055323415135156,40.17431638819926,30.289349508439187,1543.927,2078.849,0.7427
27360,7.6,1,Normal,False,68.25,37.2213,66.21539853896283,38.602109956523435,38.15830273919417,28.588495484937802,1381.949,2013.34,0.6864
27390,7.6083,1,Normal,False,68.25,37.2213,63.505053797227575,36.10477369718833,37.48815133087559,34.31671898140995,1572.779,2035.744,0.7726
27420,7.6167,1,Normal,False,68.25,37.2213,71.58933659316408,34.6237433549835,38.10209373880528,31.88343158754596,1542.074,2020.046,0.7634
27450,7.625,1,Normal,False,68.25,37.2213,65.70137692090758,38.54999077023627,40.88883243006423,29.07048282486372,1414.56,2119.162,0.6675
27480,7.6333,1,Normal,False,68.25,37.2213,67.43819697615416,37.28689089822379,40.2765215522912,33.51689638046894,1423.471,1776.405,0.8013
27510,7.6417,1,Normal,False,68.25,37.2213,66.39228420475433,38.39437904569464,40.14602927014711,28.488966745247474,1548.671,2013.58,0.7691
27540,7.65,1,Normal,False,68.25,37.2213,63.669008907543436,39.12093947417119,40.1770617726871,33.317177634519446,1512.627,1870.925,0.8085
27570,7.6583,1,Normal,False,68.25,37.2213,66.44358309159445,38.60133850079902,40.626491538719435,27.58064518569844,1481.739,2080.923,0.7121
27600,7.6667,1,Normal,False,68.25,37.2213,65.58890279477576,35.49599834675541,43.539688583445034,30.11058299624599,1567.497,1860.279,0.8426
27630,7.675,1,Normal,False,68.25,37.2213,69.9639919184915,41.31617750614184,39.72547082099766,29.199854803038676,1546.004,1944.254,0.7952
27660,7.6833,1,Normal,False,68.25,37.2213,68.64594215850151,37.30056243289398,41.66985118908614,32.95089635847787,1604.418,1925.495,0.8332
27690,7.6917,1,Normal,False,68.25,37.2213,63.40925579872247,37.432684306399125,41.789497535442386,31.171231174363786,1465.677,2199.714,0.6663
27720,7.7,1,Normal,False,68.25,37.2213,67.01343440551253,36.860367223458894,37.96142174648245,35.687722445244724,1536.997,2020.976,0.7605
27750,7.7083,1,Normal,False,68.25,37.2213,65.26614849118555,35.54912227425655,36.6026757151081,33.81344503792158,1366.718,1955.226,0.699
27780,7.7167,1,Normal,False,68.25,37.2213,66.52671748328422,39.21106352634815,43.40753958922931,28.162931960941528,1564.975,2053.01,0.7623
27810,7.725,1,Normal,False,68.25,37.2213,64.88394524033562,34.49150716357207,42.45549528080179,31.8818177287558,1356.677,2034.669,0.6668
27840,7.7333,1,Normal,False,68.25,37.2213,72.53248345001201,36.089554408538014,39.40726961989421,33.38503557179271,1529.314,2136.772,0.7157
27870,7.7417,1,Normal,False,68.25,37.2213,69.77946236654192,35.240509999110685,40.062896613757694,32.490359478048994,1474.303,2013.937,0.7321
27900,7.75,1,Normal,False,68.25,37.2213,65.95504482838564,39.82640453571887,39.790042449936564,31.07926431795729,1466.023,2024.301,0.7242
27930,7.7583,1,Normal,False,68.25,37.2213,75.35858605887668,35.52597481446427,37.966724651961954,28.018191215193305,1630.305,2155.102,0.7565
27960,7.7667,1,Normal,False,68.25,37.2213,69.26003903324688,36.16532826685128,38.5195754746104,33.1143134168625,1493.797,2065.272,0.7233
27990,7.775,1,Normal,False,68.25,37.2213,69.35394507289374,36.574894447550356,41.56835851996449,30.287872143820785,1702.987,2127.664,0.8004
28020,7.7833,1,Normal,False,68.25,37.2213,68.83916854006584,34.994901852605835,38.48775195909206,29.926880130068586,1513.681,2145.706,0.7054
28050,7.7917,1,Normal,False,68.25,37.2213,65.04137245391077,36.33804453583111,39.06267052914162,29.913374590850758,1620.446,2020.279,0.8021
28080,7.8,1,Normal,False,68.25,37.2213,62.58099793151187,37.0203381404783,40.994440281403406,29.549275872819877,1475.982,1983.295,0.7442
28110,7.8083,1,Normal,False,68.25,37.2213,67.35025862841816,37.44139836114229,40.05871878279759,30.29930675998009,1527.255,1983.512,0.77
28140,7.8167,1,Normal,False,68.25,37.2213,62.33198024476274,36.48653486087743,39.76414914898367,32.138047188881465,1485.201,1958.066,0.7585
28170,7.825,1,Normal,False,68.25,37.2213,66.0613269896586,39.03455715059453,36.93470024613117,28.879293419439556,1494.385,2005.817,0.745
28200,7.8333,1,Normal,False,68.25,37.2213,72.56022779806962,38.308190173800305,38.121649068574314,29.962914112192063,1566.588,1940.985,0.8071
28230,7.8417,1,Normal,False,68.25,37.2213,68.1243674942132,39.94777964658159,39.300549603742716,32.63137935810738,1505.749,2042.782,0.7371
28260,7.85,1,Normal,False,68.25,37.2213,66.89536029544283,39.556925871548586,41.77192552351215,28.580336176516646,1457.643,1892.023,0.7704
28290,7.8583,1,Normal,False,68.25,37.2213,71.31907494724369,35.63087212597499,41.502185755395715,27.990548882753362,1522.333,1914.763,0.7951
28320,7.8667,1,Normal,False,68.25,37.2213,67.9585707077359,37.78151760230513,38.36859998952281,31.421809786203674,1486.268,2030.867,0.7318
28350,7.875,1,Normal,False,68.25,37.2213,68.27589224921705,37.77685879251025,42.88255596818059,27.703461624360212,1604.18,2082.658,0.7703
28380,7.8833,1,Normal,False,68.25,37.2213,65.67921808256636,39.28387099606857,39.21331565471726,28.624675551456775,1529.44,1965.303,0.7782
28410,7.8917,1,Normal,False,68.25,37.2213,61.94422549464125,35.61665595693372,38.31285433632503,26.728453532723236,1553.511,1974.873,0.7866
28440,7.9,1,Normal,False,68.25,37.2213,71.25363261337088,35.316993190290084,40.88704534940752,27.528457781022286,1484.543,2018.488,0.7355
28470,7.9083,1,Normal,False,68.25,37.2213,73.03311953684278,36.66595414214194,43.78342478103414,33.088980891389355,1517.538,1886.533,0.8044
28500,7.9167,1,Normal,False,68.25,37.2213,68.49468235590737,37.95468998347486,42.13227797263366,36.37206708241147,1504.386,1974.376,0.762
28530,7.925,1,Normal,False,68.25,37.2213,66.28492376268949,32.75628226443016,37.001004808197855,31.54488560886053,1419.592,1921.4,0.7388
28560,7.9333,1,Normal,False,68.25,37.2213,69.66305415768676,36.55589159927945,41.2294258056979,37.42828227802165,1483.476,2084.306,0.7117
28590,7.9417,1,Normal,False,68.25,37.2213,66.36530316887425,34.62378960680813,37.42424106047397,32.384769342589344,1502.367,2018.663,0.7442
28620,7.95,1,Normal,False,68.25,37.2213,63.015607131532846,34.243222731223106,39.66298355865909,30.209204916675528,1482.439,1967.702,0.7534
28650,7.9583,1,Normal,False,68.25,37.2213,68.06271081806261,39.583645865810645,40.68644402622577,31.15271676201706,1436.125,2135.652,0.6725
28680,7.9667,1,Normal,False,68.25,37.2213,79.08794507193738,35.56507501791171,42.44087476523595,29.411994577779605,1493.478,2009.286,0.7433
28710,7.975,1,Normal,False,68.25,37.2213,68.44046430923059,35.32808677465981,41.68047602779211,27.723266521406007,1506.073,1966.409,0.7659
28740,7.9833,1,Normal,False,68.25,37.2213,67.13896055457084,40.635044440008244,45.46643339948986,29.912403000244005,1619.181,1977.171,0.8189
28770,7.9917,1,Normal,False,68.25,37.2213,67.8775715813053,35.015804457306864,38.90792638679913,28.315460500394373,1373.325,2163.206,0.6349
28800,8.0,2,Normal,False,74.75,33.0856,74.25691235707893,30.507382328532714,32.80644786268634,28.593412373174143,1884.909,1429.916,1.3182
28830,8.0083,2,Normal,False,74.75,33.0856,74.38577352175302,32.98230712272616,31.263651925834253,24.85985065956703,2105.3,1464.036,1.438
28860,8.0167,2,Normal,False,74.75,33.0856,69.34211486720548,32.921691901628584,33.15636483552581,22.416884825087024,1948.934,1510.755,1.29
28890,8.025,2,Normal,False,74.75,33.0856,76.79382446833294,36.96626503241704,34.21490402343043,21.053209487807955,1979.701,1553.011,1.2748
28920,8.0333,2,Normal,False,74.75,33.0856,74.17946453691555,33.93619842417463,34.41244748532747,22.554040793966326,2011.808,1560.032,1.2896
28950,8.0417,2,Normal,False,74.75,33.0856,74.76264597413622,30.533323094551797,33.03061150872913,25.287425229838174,1973.149,1514.923,1.3025
28980,8.05,2,Normal,False,74.75,33.0856,75.60465791645107,32.32446135046401,29.94748637359917,23.321936941249827,2021.908,1476.634,1.3693
29010,8.0583,2,Normal,False,74.75,33.0856,76.48673003978743,31.79145502706765,30.50583358377082,23.821979066278313,1876.797,1474.383,1.2729
29040,8.0667,2,Normal,False,74.75,33.0856,71.10675872505747,32.04676496279504,32.33947734762431,19.73346699209518,1915.091,1561.838,1.2262
29070,8.075,2,Normal,False,74.75,33.0856,82.63552469943454,31.252179340906146,34.341216921027154,26.256265005101984,2079.914,1439.179,1.4452
29100,8.0833,2,Normal,False,74.75,33.0856,83.74671307469443,33.43300619701721,32.475592205425954,23.431167873452175,1957.793,1507.927,1.2983
29130,8.0917,2,Normal,False,74.75,33.0856,71.94929411031694,32.918810512357624,30.885668162553365,25.507445565439397,1962.699,1517.798,1.2931
29160,8.1,2,Normal,False,74.75,33.0856,75.23344390794725,33.07585133310902,31.980249942352224,22.25723044890168,2055.749,1656.045,1.2414
29190,8.1083,2,Normal,False,74.75,33.0856,73.36958855869358,30.363194801502033,33.7532002435996,26.450808478899383,1929.39,1550.508,1.2444
29220,8.1167,2,Normal,False,74.75,33.0856,76.51694604788578,33.81721843355328,32.66856127650955,22.33391253624937,2056.766,1565.086,1.3142
29250,8.125,2,Normal,False,74.75,33.0856,75.1311580459524,35.851902481069864,33.00695870689718,22.866168865656114,2041.173,1549.099,1.3177
29280,8.1333,2,Normal,False,74.75,33.0856,70.88643315240174,32.541640276970455,30.76779765693286,24.42565821209828,2059.202,1462.9,1.4076
29310,8.1417,2,Normal,False,74.75,33.0856,79.0874853275185,32.528200948239636,31.084753667862245,27.600478187107228,1980.724,1526.421,1.2976
29340,8.15,2,Normal,False,74.75,33.0856,70.4549987302876,34.48402559738456,29.533769110021503,24.547863498886958,2061.595,1634.95,1.261
29370,8.1583,2,Normal,False,74.75,33.0856,80.63967444386289,30.838818857558184,34.201764659836414,24.439717712336932,1808.573,1388.964,1.3021
29400,8.1667,2,Normal,False,74.75,33.0856,75.53578190233156,31.624128067682086,31.113155901386612,23.42329706802074,2100.023,1480.583,1.4184
29430,8.175,2,Normal,False,74.75,33.0856,73.11088321101414,31.502085491092174,30.788489075667762,23.99716506778563,2107.309,1548.578,1.3608
29460,8.1833,2,Normal,False,74.75,33.0856,80.29138770388113,30.633231162714452,33.480640220166386,26.681329992674144,2161.256,1389.555,1.5554
29490,8.1917,2,Normal,False,74.75,33.0856,78.99177347425842,30.16551167631356,31.835122871661284,22.956135295459486,2034.769,1497.505,1.3588
29520,8.2,2,Normal,False,74.75,33.0856,75.33193309014645,33.61849311025272,32.16380243994902,23.82185304705443,1927.027,1472.545,1.3086
29550,8.2083,2,Normal,False,74.75,33.0856,72.86192998442058,33.244813077232074,30.653948467179696,26.281170685213766,2013.085,1505.355,1.3373
29580,8.2167,2,Normal,False,74.75,33.0856,70.32962683934318,37.08715859925341,30.200648412196653,22.100727444961187,2032.667,1482.439,1.3712
29610,8.225,2,Normal,False,74.75,33.0856,71.85448682828192,33.968246585332984,28.59243175620631,23.68126870593865,1890.007,1556.9,1.214
29640,8.2333,2,Normal,False,74.75,33.0856,75.95152209377731,32.677989216991534,30.84846372222728,23.931981613265773,2142.082,1448.842,1.4785
29670,8.2417,2,Normal,False,74.75,33.0856,66.24421867130951,32.686030628424476,31.752419606020187,26.936506206647376,2062.977,1482.941,1.3911
29700,8.25,2,Normal,False,74.75,33.0856,74.7180019183832,32.46420700277963,31.221073152513735,24.171924983196163,2005.478,1494.824,1.3416
29730,8.2583,2,Normal,False,74.75,33.0856,72.76850198701932,32.37580246489625,32.771784438039276,22.740780811328243,2030.273,1484.879,1.3673
29760,8.2667,2,Normal,False,74.75,33.0856,78.36803389352458,33.360963806277205,31.55544156812909,22.54665625433166,2055.951,1475.245,1.3936
29790,8.275,2,Normal,False,74.75,33.0856,77.59184136240293,33.05009006344509,31.07205828552693,25.48646093210358,2010.934,1557.313,1.2913
29820,8.2833,2,Normal,False,74.75,33.0856,69.99803343424811,34.8773934843898,30.736412935917347,21.769899547697733,2104.783,1546.649,1.3609
29850,8.2917,2,Normal,False,74.75,33.0856,79.58687199165978,32.829794732471676,28.868749526730326,25.287052237960417,2144.489,1521.338,1.4096
29880,8.3,2,Normal,False,74.75,33.0856,71.89030356244048,35.3147351246074,30.51048425999843,23.996772387209397,2123.728,1515.811,1.4011
29910,8.3083,2,Normal,False,74.75,33.0856,82.21138897775376,32.6556809479809,31.976073923438125,22.54446026759641,1951.226,1427.774,1.3666
29940,8.3167,2,Normal,False,74.75,33.0856,70.71006190587762,30.789388812510524,28.83061306261445,23.460102837751645,1858.359,1531.596,1.2133
29970,8.325,2,Normal,False,74.75,33.0856,72.58354087464078,34.54451295877865,32.823296897943465,24.612008844961064,1954.626,1449.129,1.3488
30000,8.3333,2,Normal,False,74.75,33.0856,76.7956311733147,36.00858814417904,30.253377559743,20.465833911280246,1994.826,1586.721,1.2572
30030,8.3417,2,Normal,False,74.75,33.0856,73.72490507686068,34.09381514086607,29.895902162272147,25.998102704737615,2012.748,1648.597,1.2209
30060,8.35,2,Normal,False,74.75,33.0856,77.85667830094701,32.67026025195806,28.518460329867292,25.699020677319307,1747.857,1554.923,1.1241
30090,8.3583,2,Normal,False,74.75,33.0856,74.43094618921204,31.655697594813702,33.02241094896246,25.121613556745814,2051.151,1520.809,1.3487
30120,8.3667,2,Normal,False,74.75,33.0856,75.62223141211253,30.892482601865286,31.616413655860352,26.822264007048055,1949.286,1326.003,1.47
30150,8.375,2,Normal,False,74.75,33.0856,76.42495037404355,33.407435014354405,29.548392476244295,23.64335393469115,1960.561,1477.949,1.3265
30180,8.3833,2,Normal,False,74.75,33.0856,76.42997317986645,34.690998302961695,29.39681831972465,25.142661214073982,1972.474,1680.632,1.1737
30210,8.3917,2,Normal,False,74.75,33.0856,74.67445092230618,34.256741527209854,30.81152651770398,28.025585917913656,2021.018,1577.785,1.2809
30240,8.4,2,Normal,False,74.75,33.0856,72.51758124292128,35.554856384601166,34.01537095528399,23.89749573693009,1948.685,1448.49,1.3453
30270,8.4083,2,Normal,False,74.75,33.0856,73.38804331988871,33.240329004060165,31.192969274832972,25.1140757411327,2000.828,1560.909,1.2818
30300,8.4167,2,Normal,False,74.75,33.0856,71.87717116775292,30.344649419703845,32.16941614833151,21.488524196119993,2121.423,1494.095,1.4199
30330,8.425,2,Normal,False,74.75,33.0856,76.46037369553987,32.16410057512467,29.525644907628305,21.13373213113874,2079.305,1509.919,1.3771
30360,8.4333,2,Normal,False,74.75,33.0856,74.90392418834846,30.588243367700887,31.299700797746244,27.24064082830553,1939.842,1403.496,1.3822
30390,8.4417,2,Normal,False,74.75,33.0856,76.61576961350977,33.60210824731275,29.72053361651242,21.19455495157312,2198.795,1600.927,1.3735
30420,8.45,2,Normal,False,74.75,33.0856,70.58087941950492,34.88437517233649,34.591518960216554,24.17076889495101,2116.983,1650.899,1.2823
30450,8.4583,2,Normal,False,74.75,33.0856,78.31384898860318,32.737800533506054,31.095297558775872,24.16017040684715,1942.63,1469.025,1.3224
30480,8.4667,2,Normal,False,74.75,33.0856,71.51835043340677,31.739848012643954,30.91656690400117,22.8174937370398,1929.829,1486.696,1.2981
30510,8.475,2,Normal,False,74.75,33.0856,70.12630410710204,31.16418998862845,31.500182164005544,23.791596091833856,1940.108,1418.474,1.3677
30540,8.4833,2,Normal,False,74.75,33.0856,83.28092235781442,35.217439428484404,31.90770936149716,26.379610227826056,1920.584,1511.739,1.2704
30570,8.4917,2,Normal,False,74.75,33.0856,75.47758632997436,33.16468851732121,33.292173974308106,21.782693474273128,1938.841,1390.706,1.3941
30600,8.5,2,Normal,False,74.75,33.0856,74.59708505710014,32.31394166844142,31.23607997710828,26.118863188891645,1901.781,1400.076,1.3583
30630,8.5083,2,Normal,False,74.75,33.0856,72.45392618497816,33.031773412583,31.160511597675317,25.804955242101723,1990.487,1552.928,1.2818
