Time_Sec,Hour,Stress_Level,Scenario,Is_Noisy,HR_Target,SDNN_Target,HR_Extracted,SDNN_Extracted,RMSSD,pNN50,LF,HF,LF_HF_Ratio
21060,5.85,1,Chronic_Stress,True,68.25,37.2213,57.470152198518065,34.572837027894735,41.46757477427256,39.59568666403753,1785.779,1655.291,1.0788
21090,5.8583,1,Chronic_Stress,True,68.25,37.2213,65.84888446406914,32.08877415956016,49.12533243995956,27.111139383025744,1337.618,2023.399,0.6611
21120,5.8667,1,Chronic_Stress,True,68.25,37.2213,54.400108436008225,27.088376467135486,37.974639796377005,29.55156469991466,1277.48,2006.298,0.6367
21150,5.875,1,Chronic_Stress,True,68.25,37.2213,75.55541102957535,34.99466855160503,43.26266441203765,34.007506726809694,1422.643,2228.624,0.6384
21180,5.8833,1,Chronic_Stress,True,68.25,37.2213,58.17057366716247,38.88673194822588,37.81512295452599,21.031704209322456,1199.735,2538.688,0.4726
21210,5.8917,1,Chronic_Stress,True,68.25,37.2213,69.16026178389662,38.04148035357501,32.28359345282536,28.76255249905675,1551.423,2041.213,0.76
21240,5.9,1,Chronic_Stress,True,68.25,37.2213,81.42945907897034,35.369336711751984,38.5073880801312,31.781111042869718,1525.418,2164.1,0.7049
21270,5.9083,1,Chronic_Stress,True,68.25,37.2213,85.98743466287556,42.23596332504432,37.21546313214275,31.386735757431108,1403.374,1908.593,0.7353
21300,5.9167,1,Chronic_Stress,True,68.25,37.2213,72.01523353081127,34.086395880664455,24.867428690828532,27.21712046886329,1302.16,1678.978,0.7756
21330,5.925,1,Chronic_Stress,True,68.25,37.2213,74.6662743657072,35.074663499031345,40.005759557941396,33.61349578684059,1761.05,1839.267,0.9575
21360,5.9333,1,Chronic_Stress,True,68.25,37.2213,67.4772718591505,39.04180084284399,50.01460782095967,31.6333162946312,1352.276,1633.494,0.8278
21390,5.9417,1,Chronic_Stress,True,68.25,37.2213,76.45451270955131,32.05295978656911,44.66418939952339,32.25025374371019,1534.687,1831.73,0.8378
21420,5.95,1,Chronic_Stress,True,68.25,37.2213,73.80735746542469,36.24527221696368,36.11036781428434,34.81039885463971,1627.636,1637.229,0.9941
21450,5.9583,1,Chronic_Stress,True,68.25,37.2213,67.86074694552615,32.929828873643,42.077028810588615,36.974280369135876,1777.195,2105.229,0.8442
21480,5.9667,1,Chronic_Stress,True,68.25,37.2213,89.96400979424067,38.19332062308594,47.427760296173886,27.344178973414685,1495.825,2214.873,0.6754
21510,5.975,1,Chronic_Stress,True,68.25,37.2213,72.58465963902626,35.45498790997882,39.322990758692974,30.522975350371947,1474.176,2540.368,0.5803
21540,5.9833,1,Chronic_Stress,True,68.25,37.2213,72.82749501712024,41.55154191239466,35.18935935578728,33.2122196578195,1499.482,1743.986,0.8598
21570,5.9917,1,Chronic_Stress,True,68.25,37.2213,61.42200812161498,44.18414970430198,39.56884238626076,32.66696188438104,1434.883,2005.499,0.7155
21600,6.0,2,Chronic_Stress,True,74.75,33.0856,81.26098642148176,32.18828371056561,28.80227528196585,19.902471969053085,1624.709,1271.629,1.2777
21630,6.0083,2,Chronic_Stress,True,74.75,33.0856,71.23390988523192,25.635036265013674,32.810081273422746,19.218656844325395,2333.075,1643.317,1.4197
21660,6.0167,2,Chronic_Stress,True,74.75,33.0856,91.02637685928819,32.901031802936295,31.494445064839883,25.1359513021184,2150.855,1321.538,1.6275
21690,6.025,2,Chronic_Stress,True,74.75,33.0856,78.14201192942693,38.009965032813675,30.39235785357761,20.624790837414714,2258.465,1539.13,1.4674
21720,6.0333,2,Chronic_Stress,True,74.75,33.0856,79.8766950296751,34.18705147922343,23.59328361123405,31.110558845018854,1407.655,1600.405,0.8796
21750,6.0417,2,Chronic_Stress,True,74.75,33.0856,87.76217831205639,35.484954298055584,27.987920916731472,29.717835284793622,2208.661,1380.59,1.5998
21780,6.05,2,Chronic_Stress,True,74.75,33.0856,76.71348956723232,38.33057658821918,34.732590716867286,27.199200980863512,2100.5,1693.65,1.2402
21810,6.0583,2,Chronic_Stress,True,74.75,33.0856,90.56046053676315,33.90377917494745,34.34905201711674,24.51516803276799,2115.687,1274.622,1.6599
21840,6.0667,2,Chronic_Stress,True,74.75,33.0856,96.24860236061323,31.098492117436173,33.297511065735414,23.337898326906135,2129.87,1765.529,1.2064
21870,6.075,2,Chronic_Stress,True,74.75,33.0856,65.48246535872444,31.45651207441791,28.84182115159422,25.264611575198252,1749.238,1457.319,1.2003
21900,6.0833,2,Chronic_Stress,True,74.75,33.0856,68.18535929255907,28.249111213804166,30.06300143316326,18.970799874838082,1828.291,1830.054,0.999
21930,6.0917,2,Chronic_Stress,True,74.75,33.0856,78.13118678561874,27.730487166940055,33.96168800212917,27.44621715514301,1772.609,1480.227,1.1975
21960,6.1,2,Chronic_Stress,True,74.75,33.0856,90.26862674495267,31.228606912052594,29.44721420771851,25.53577424153785,1874.144,1463.593,1.2805
21990,6.1083,2,Chronic_Stress,True,74.75,33.0856,62.18633511546818,29.209871684636614,30.959984263184836,30.292812905161103,2081.279,1132.49,1.8378
22020,6.1167,2,Chronic_Stress,True,74.75,33.0856,82.81758707377101,26.414761937582583,30.914663755527513,23.2936930801602,2394.485,1265.748,1.8918
22050,6.125,2,Chronic_Stress,True,74.75,33.0856,90.31347463208228,26.914079439887907,38.64216461138501,22.87269452864222,2157.177,1806.807,1.1939
22080,6.1333,2,Chronic_Stress,True,74.75,33.0856,63.08614487415249,30.42608360879148,25.758093202489054,21.452785920250257,1770.761,1716.212,1.0318
22110,6.1417,2,Chronic_Stress,True,74.75,33.0856,78.05610103206541,32.72970031412079,36.956668403806425,19.674255104723148,1844.765,1550.517,1.1898
22140,6.15,2,Chronic_Stress,True,74.75,33.0856,68.05821528040079,25.760964597080523,31.160452445514554,28.103421375887446,2340.582,1657.354,1.4122
22170,6.1583,2,Chronic_Stress,True,74.75,33.0856,73.45326788653409,32.33008226997058,28.68965471127052,30.33024206880069,1993.509,1491.904,1.3362
22200,6.1667,2,Chronic_Stress,True,74.75,33.0856,74.9577713200033,34.47645004504966,34.24167368017504,22.484747908057727,1992.498,1329.139,1.4991
22230,6.175,2,Chronic_Stress,True,74.75,33.0856,68.92210243418785,37.376932458557505,33.82047138602436,25.499108455955383,1978.425,1184.631,1.6701
22260,6.1833,2,Chronic_Stress,True,74.75,33.0856,80.55938651730878,35.54055622660577,29.449265694661676,30.799976492086277,2621.122,1471.36,1.7814
22290,6.1917,2,Chronic_Stress,True,74.75,33.0856,80.16076340607853,36.315039605124255,29.42735677744634,21.00712042393583,1948.487,1484.191,1.3128
22320,6.2,2,Chronic_Stress,True,74.75,33.0856,80.27194759851375,32.46460818737647,28.196905882202998,26.09771200083562,1865.123,1744.147,1.0694
22350,6.2083,2,Chronic_Stress,True,74.75,33.0856,58.36008442256931,27.048448931283442,27.572412159507365,22.75538867003362,1841.203,1115.056,1.6512
22380,6.2167,2,Chronic_Stress,True,74.75,33.0856,76.59613205274353,35.10274218137189,35.072980878294096,22.654060546609237,2165.651,1713.449,1.2639
22410,6.225,2,Chronic_Stress,True,74.75,33.0856,74.70552798464463,33.291168114640165,28.09691609407574,20.979346878169366,2215.931,1207.21,1.8356
22440,6.2333,2,Chronic_Stress,True,74.75,33.0856,71.20498082839131,30.30330908052631,27.260241094790935,23.373380739138703,2362.497,1619.644,1.4587
22470,6.2417,2,Chronic_Stress,True,74.75,33.0856,60.94714878371646,36.95515265342864,28.686460449223173,28.09546765117525,1319.185,1425.209,0.9256
22500,6.25,2,Chronic_Stress,True,74.75,33.0856,77.57975379586077,37.385349582842004,34.93624817044405,31.340265566830134,2163.758,1373.659,1.5752
22530,6.2583,2,Chronic_Stress,True,74.75,33.0856,71.5007850336521,33.47410922626248,35.112964032200765,24.484188729721097,2169.189,1457.523,1.4883
22560,6.2667,2,Chronic_Stress,True,74.75,33.0856,70.77448754470349,30.796927214493635,35.286529372626795,21.64071693108541,1922.668,1568.745,1.2256
22590,6.275,2,Chronic_Stress,True,74.75,33.0856,65.00761546213158,30.000479940873326,31.67821866433908,22.78028862445998,1772.004,1226.326,1.445
22620,6.2833,2,Chronic_Stress,True,74.75,33.0856,72.23048274352772,31.98702820997091,36.22735937886761,26.3728991088753,2113.956,1464.029,1.4439
22650,6.2917,2,Chronic_Stress,True,74.75,33.0856,72.67360482517012,35.302384760946474,34.11942166966744,31.207708048382454,1957.683,1442.904,1.3568
22680,6.3,2,Chronic_Stress,True,74.75,33.0856,72.59298560802684,39.95952056358832,33.239970598952446,24.214648708105127,2210.911,1776.789,1.2443
22710,6.3083,2,Chronic_Stress,True,74.75,33.0856,86.0248214584223,28.687220471329663,28.740449842904873,22.202121333371505,1805.173,1504.854,1.1996
22740,6.3167,2,Chronic_Stress,True,74.75,33.0856,72.63796143648872,37.44543124802809,32.95532822192091,22.357051690178313,2048.06,1331.724,1.5379
22770,6.325,2,Chronic_Stress,True,74.75,33.0856,76.95622583457077,34.83282382404921,31.876410768708638,28.89389064959082,2004.088,1753.275,1.1431
22800,6.3333,2,Chronic_Stress,True,74.75,33.0856,61.753300457293534,31.936671830400815,30.03114670746483,18.26498523584782,1660.508,1535.567,1.0814
22830,6.3417,2,Chronic_Stress,True,74.75,33.0856,71.57802243498593,28.49770521782754,27.03583468755024,21.508817679565198,1902.117,1461.869,1.3012
22860,6.35,2,Chronic_Stress,True,74.75,33.0856,59.63504777785476,35.382342958931055,28.32735805850655,24.19232399993213,2063.49,1367.73,1.5087
22890,6.3583,2,Chronic_Stress,True,74.75,33.0856,96.10197329261777,35.43100598611557,28.293976951700532,25.185513991869115,2477.309,1108.503,2.2348
22920,6.3667,2,Chronic_Stress,True,74.75,33.0856,85.43697149693533,37.934443189904044,30.270369513630754,23.749531899034118,1596.217,1611.139,0.9907
22950,6.375,2,Chronic_Stress,True,74.75,33.0856,80.43923386858455,41.489874368709444,33.16508814482317,23.238878721852924,2475.984,1409.523,1.7566
22980,6.3833,2,Chronic_Stress,True,74.75,33.0856,86.08753111755978,32.55266208599975,23.20955838532269,23.919994896165576,1958.146,1679.108,1.1662
23010,6.3917,2,Chronic_Stress,True,74.75,33.0856,67.40393753667755,26.30353331184275,41.16887278120358,12.96749256293061,1557.663,1342.117,1.1606
23040,6.4,2,Chronic_Stress,True,74.75,33.0856,81.94802164372102,32.84082563206086,30.998270154857202,20.131990733511657,2056.061,1307.253,1.5728
23070,6.4083,2,Chronic_Stress,True,74.75,33.0856,84.03587147923098,39.07198090315011,34.58293176125667,12.011840729548132,2133.56,1751.939,1.2178
23100,6.4167,2,Chronic_Stress,True,74.75,33.0856,81.31695936763666,31.30072235461304,32.86641632248335,25.966419085111397,1987.027,1479.282,1.3432
23130,6.425,2,Chronic_Stress,True,74.75,33.0856,72.56725065065099,35.08195829395946,33.64595296433062,23.428739784722673,1966.103,1346.939,1.4597
23160,6.4333,2,Chronic_Stress,True,74.75,33.0856,70.56351625604445,35.64640306401504,22.097603977218593,17.74319163724519,1927.956,1423.488,1.3544
23190,6.4417,2,Chronic_Stress,True,74.75,33.0856,62.67527808459477,35.17737676056473,35.78276255419093,23.39596987886521,1942.726,1427.887,1.3606
23220,6.45,2,Chronic_Stress,True,74.75,33.0856,77.72657009941177,35.1867711468633,33.29482104034092,24.599607477390368,1609.014,1672.479,0.9621
23250,6.4583,2,Chronic_Stress,True,74.75,33.0856,65.21965553669548,37.64183944364459,31.07941035031091,23.642172621598057,1791.614,1681.02,1.0658
23280,6.4667,2,Chronic_Stress,True,74.75,33.0856,70.67183691941312,38.82835171535128,34.980918459229024,23.510951168606137,2470.801,1833.711,1.3474
23310,6.475,2,Chronic_Stress,True,74.75,33.0856,75.54700937799592,29.364739101955788,33.60736547840557,25.59637786409045,2227.243,1790.742,1.2438
23340,6.4833,2,Chronic_Stress,True,74.75,33.0856,78.77811841529123,34.26126442034224,35.939269251588215,20.964085372931983,1503.048,1110.606,1.3534
23370,6.4917,2,Chronic_Stress,True,74.75,33.0856,78.99556935478262,27.423856660962187,27.133874730342665,26.748217271460398,1869.188,1434.882,1.3027
23400,6.5,2,Chronic_Stress,True,74.75,33.0856,86.18014297278944,34.44865495992223,27.35151096996846,14.883138096360721,2202.4,1705.25,1.2915
23430,6.5083,2,Chronic_Stress,True,74.75,33.0856,63.496165804305875,34.209887530245965,30.2953915801535,31.153933210379474,2204.677,1502.005,1.4678
23460,6.5167,2,Chronic_Stress,True,74.75,33.0856,85.18056504290413,32.84147058622005,38.49066055487504,22.65066889216971,1921.613,1349.226,1.4242
23490,6.525,2,Chronic_Stress,True,74.75,33.0856,79.65980077808412,37.449349666044135,14.971955010817167,31.164740315443783,2301.584,1506.817,1.5274
23520,6.5333,2,Chronic_Stress,True,74.75,33.0856,81.33780839535655,34.38897169763253,29.93327314329289,12.463839797294892,2174.083,1372.595,1.5839
23550,6.5417,2,Chronic_Stress,True,74.75,33.0856,88.28953982433025,33.66068846916309,37.18743541025817,16.334021733733227,1864.611,1614.595,1.1548
23580,6.55,2,Chronic_Stress,True,74.75,33.0856,97.3936574110377,29.96361749096358,26.889791264580747,25.620372766544886,1889.091,1624.108,1.1632
23610,6.5583,2,Chronic_Stress,True,74.75,33.0856,77.8064074794415,36.7731541497464,38.61075138470272,31.813631508401834,2127.107,1552.817,1.3698
23640,6.5667,2,Chronic_Stress,True,74.75,33.0856,80.37213136681159,32.965534932718114,28.039768228022094,20.753559336666388,1658.648,1524.823,1.0878
23670,6.575,2,Chronic_Stress,True,74.75,33.0856,71.01522699644165,32.12501339891489,31.55776108614864,19.263985482221674,2177.609,1409.97,1.5444
23700,6.5833,2,Chronic_Stress,True,74.75,33.0856,85.36122245932783,35.44757583343696,32.744787562197374,26.53939860639014,1876.074,1384.953,1.3546
23730,6.5917,2,Chronic_Stress,True,74.75,33.0856,83.22115471655542,37.327497644666536,22.04590271107376,27.418388894294146,2280.162,1774.161,1.2852
23760,6.6,2,Chronic_Stress,True,74.75,33.0856,87.84659140102703,36.73238262324533,28.13831326522331,18.423230473282644,2071.593,1735.097,1.1939
23790,6.6083,2,Chronic_Stress,True,74.75,33.0856,81.06374053164235,29.942000459296153,37.00734834868017,28.274842984242305,1809.311,1487.704,1.2162
23820,6.6167,2,Chronic_Stress,True,74.75,33.0856,73.20854376947432,31.335712430399575,25.62890175824641,28.042679242524663,2120.445,1329.347,1.5951
23850,6.625,2,Chronic_Stress,True,74.75,33.0856,77.81928803946245,35.267185700986765,33.19785955298551,31.31233011832428,1981.547,1772.736,1.1178
23880,6.6333,2,Chronic_Stress,True,74.75,33.0856,71.04015984357004,33.917987615612134,33.34864533406894,23.18575903682151,2059.357,1461.113,1.4094
23910,6.6417,2,Chronic_Stress,True,74.75,33.0856,65.92067179277784,37.1630075036097,25.126587598928847,27.08669560906979,1794.627,1482.75,1.2103
23940,6.65,2,Chronic_Stress,True,74.75,33.0856,64.41734468689086,33.501081252955835,33.6951935647008,32.019978632902294,2257.23,1395.333,1.6177
23970,6.6583,2,Chronic_Stress,True,74.75,33.0856,86.7739754676378,32.51986105113936,30.237874098516784,33.492848990093506,2201.656,1584.179,1.3898
24000,6.6667,2,Chronic_Stress,True,74.75,33.0856,75.30349189582915,31.900436332420604,31.947527809521176,23.051741318695083,1875.502,1307.487,1.4344
24030,6.675,2,Chronic_Stress,True,74.75,33.0856,69.70164463139366,41.85476216711033,28.291894872306575,25.355005265824502,2284.307,1490.111,1.533
24060,6.6833,2,Chronic_Stress,True,74.75,33.0856,66.50269165819225,36.98541944893532,31.810118941011844,20.301576883307384,1723.613,1820.057,0.947
24090,6.6917,2,Chronic_Stress,True,74.75,33.0856,84.43968862350518,35.221841172673436,35.09474802278386,21.39412740416002,1558.452,1567.775,0.9941
24120,6.7,2,Chronic_Stress,True,74.75,33.0856,64.15321878318154,36.393484612388654,28.832327981736505,22.91081444559326,2439.552,1312.961,1.8581
24150,6.7083,2,Chronic_Stress,True,74.75,33.0856,83.88240392262331,34.873139597460764,27.2623319926665,23.338270816485696,1789.539,1480.428,1.2088
24180,6.7167,2,Chronic_Stress,True,74.75,33.0856,78.10599879216072,33.89472367869224,32.48248154205716,27.69118535016164,2021.032,1587.841,1.2728
24210,6.725,2,Chronic_Stress,True,74.75,33.0856,91.45089323657714,36.91328981401815,34.34563884488915,14.013760989433909,1409.829,1513.487,0.9315
24240,6.7333,2,Chronic_Stress,True,74.75,33.0856,66.88897256862234,35.784317213966816,36.55031179930024,26.31166859579596,1755.333,1720.204,1.0204
24270,6.7417,2,Chronic_Stress,True,74.75,33.0856,52.96081178231948,31.63989520896497,31.94760249075224,21.352696400749362,2162.771,1584.301,1.3651
24300,6.75,2,Chronic_Stress,True,74.75,33.0856,87.04195852959786,27.508901136672495,32.557556020880874,30.61059783008279,2414.904,1541.959,1.5661
24330,6.7583,2,Chronic_Stress,True,74.75,33.0856,81.87692569007226,36.652169335414065,24.2330413806402,28.98053932433069,1864.121,1800.231,1.0355
24360,6.7667,2,Chronic_Stress,True,74.75,33.0856,65.05059260750879,29.372943459748466,30.64982104948697,16.886410210035507,2066.153,1225.194,1.6864
24390,6.775,2,Chronic_Stress,True,74.75,33.0856,80.50937256115597,43.203168595761994,36.112917017512885,25.023749652673935,2249.24,1461.687,1.5388
24420,6.7833,2,Chronic_Stress,True,74.75,33.0856,82.8296763813145,31.539911761275135,22.827918131729923,20.91595817831517,2098.393,1693.221,1.2393
24450,6.7917,2,Chronic_Stress,True,74.75,33.0856,82.20210398281634,31.562456356395334,36.449400494352666,23.893122286468767,1853.353,1819.731,1.0185
24480,6.8,2,Chronic_Stress,True,74.75,33.0856,72.0865480073122,29.479164552313833,30.059130086438845,19.28033211010657,2427.178,1288.338,1.884
24510,6.8083,2,Chronic_Stress,True,74.75,33.0856,85.20433075780353,40.23451541953007,31.509627475130202,22.507408762607135,1944.228,1787.781,1.0875
24540,6.8167,2,Chronic_Stress,True,74.75,33.0856,89.45181948764711,31.115612434788392,33.49761736109484,21.108571140020107,2271.109,1422.839,1.5962
24570,6.825,2,Chronic_Stress,True,74.75,33.0856,88.503733940183,30.07495344148397,30.9999322638642,31.18847304255737,2118.346,1564.894,1.3537
24600,6.8333,2,Chronic_Stress,True,74.75,33.0856,79.86716582563443,31.94455818464082,34.71799614660386,29.110638565333446,2271.802,1192.118,1.9057
24630,6.8417,2,Chronic_Stress,True,74.75,33.0856,95.44768899299825,36.641351468914145,39.83911965824309,24.897606253568007,1967.851,1747.964,1.1258
24660,6.85,2,Chronic_Stress,True,74.75,33.0856,83.20944380252779,35.921889546947206,30.505365022483726,25.93525682602079,2171.845,1562.295,1.3902
24690,6.8583,2,Chronic_Stress,True,74.75,33.0856,78.44566739421855,38.427618463754904,36.35829228882471,24.602608153105077,1967.613,1271.208,1.5478
24720,6.8667,2,Chronic_Stress,True,74.75,33.0856,62.82361954618002,32.51341592673891,33.090005237615244,28.403655027448814,1800.152,1512.652,1.1901
24750,6.875,2,Chronic_Stress,True,74.75,33.0856,91.58666015107634,36.209430446427305,34.216702723419615,22.32353040775998,1798.012,1688.225,1.065
24780,6.8833,2,Chronic_Stress,True,74.75,33.0856,64.54885681064131,32.00246388320902,30.750507594762723,31.728334084008143,2166.23,1580.701,1.3704
24810,6.8917,2,Chronic_Stress,True,74.75,33.0856,71.61513269068449,32.44914229549997,31.331761931730654,20.998240195889746,2042.849,1726.908,1.183
24840,6.9,2,Chronic_Stress,True,74.75,33.0856,75.8564449840566,36.41326937627612,27.06601058144001,33.4909857264265,2546.306,1969.729,1.2927
24870,6.9083,2,Chronic_Stress,True,74.75,33.0856,85.09279376919064,30.34371359675589,28.95319447793173,24.179381262146684,2134.094,1544.514,1.3817
24900,6.9167,2,Chronic_Stress,True,74.75,33.0856,70.30022958125376,29.25001589928468,33.04743817018724,23.831581664506587,1995.437,1423.926,1.4014
24930,6.925,2,Chronic_Stress,True,74.75,33.0856,72.61499866762055,30.488659346920954,33.88189644265606,17.090393880603088,1590.353,1309.48,1.2145
24960,6.9333,2,Chronic_Stress,True,74.75,33.0856,73.19411714272647,40.4463672797522,29.710616032967007,25.31896940184685,2022.194,1482.183,1.3643
24990,6.9417,2,Chronic_Stress,True,74.75,33.0856,55.15664068277933,34.05134090419787,32.158756661868445,22.127816594938476,1601.962,1677.739,0.9548
25020,6.95,2,Chronic_Stress,True,74.75,33.0856,73.28007071589428,39.34252545306151,30.08822040062037,27.664744669736454,2101.916,1639.383,1.2821
25050,6.9583,2,Chronic_Stress,True,74.75,33.0856,93.96654132364664,35.98141365192736,33.44742353180035,26.140815268848385,2250.984,1708.268,1.3177
25080,6.9667,2,Chronic_Stress,True,74.75,33.0856,81.62128591783691,29.495239237035918,23.506324854117857,25.759621174120774,2088.194,1674.008,1.2474
25110,6.975,2,Chronic_Stress,True,74.75,33.0856,61.42372447364469,32.88103841291922,34.26650008654256,22.9450182012979,1749.23,1422.355,1.2298
25140,6.9833,2,Chronic_Stress,True,74.75,33.0856,79.31027773125628,28.80333677788312,32.350940707396354,26.083611949976227,2523.267,1555.055,1.6226
25170,6.9917,2,Chronic_Stress,True,74.75,33.0856,76.35971442901793,26.765720159698336,26.280062851408044,24.32298612608377,1659.447,1693.732,0.9798
25200,7.0,2,Chronic_Stress,True,74.75,33.0856,71.59275680277473,34.918710036963965,35.55513072307546,29.702377460068824,2337.192,1578.633,1.4805
25230,7.0083,2,Chronic_Stress,True,74.75,33.0856,60.696174029231855,30.916729577753276,34.651056443691836,23.773640014078488,1575.693,1716.962,0.9177
25260,7.0167,2,Chronic_Stress,True,74.75,33.0856,80.79629317462529,28.171094577472626,33.8800860643044,20.844063796326438,1789.263,1438.557,1.2438
25290,7.025,2,Chronic_Stress,True,74.75,33.0856,69.73374997397154,35.66505973803339,30.50703144694779,24.363198899350696,2312.182,1635.15,1.414
25320,7.0333,2,Chronic_Stress,True,74.75,33.0856,104.75012126135303,33.403894478101094,22.9123467386594,25.226593256177665,2252.253,1527.865,1.4741
25350,7.0417,2,Chronic_Stress,True,74.75,33.0856,77.74471597240965,35.82453294044729,28.659077985729375,30.740981218627322,2025.537,1380.11,1.4677
25380,7.05,2,Chronic_Stress,True,74.75,33.0856,65.29882324617311,33.28861673641532,21.990755922562407,22.77626094749323,2254.709,1620.62,1.3913
25410,7.0583,2,Chronic_Stress,True,74.75,33.0856,73.60096813621554,29.370194907793152,35.62352573367772,28.762831356181604,1764.22,1402.22,1.2582
25440,7.0667,2,Chronic_Stress,True,74.75,33.0856,73.28088739127,34.567978963517774,31.160649381999463,17.688442837688928,2121.87,1268.247,1.6731
25470,7.075,2,Chronic_Stress,True,74.75,33.0856,59.38545949028087,34.882745763069494,32.00571398859652,25.209395697942554,1987.664,1764.935,1.1262
25500,7.0833,2,Chronic_Stress,True,74.75,33.0856,69.80889549981902,32.0106536041486,24.333479027107895,26.14663912667114,1923.41,1195.999,1.6082
25530,7.0917,2,Chronic_Stress,True,74.75,33.0856,66.11879433999667,36.39657405678292,36.203517811255466,27.693185805739674,1936.326,1545.675,1.2527
25560,7.1,2,Chronic_Stress,True,74.75,33.0856,72.6276015779548,43.038428601266624,32.09555253062373,18.030232845950046,2165.112,1476.154,1.4667
25590,7.1083,2,Chronic_Stress,True,74.75,33.0856,87.56921101399737,38.778664279794626,40.43804877853979,25.771741246714893,2054.924,1370.557,1.4993
25620,7.1167,2,Chronic_Stress,True,74.75,33.0856,63.64518176763479,29.870821056902614,25.846243330700684,23.09429207797105,1942.74,1334.704,1.4556
25650,7.125,2,Chronic_Stress,True,74.75,33.0856,59.128434666483415,31.955096908063556,33.21434003564014,27.67162847474569,1785.26,1651.878,1.0807
25680,7.1333,2,Chronic_Stress,True,74.75,33.0856,89.37617893940556,30.639293194250467,31.70890756126945,21.638974340740848,2047.849,1707.502,1.1993
25710,7.1417,2,Chronic_Stress,True,74.75,33.0856,58.330456135618384,25.396679440556486,34.40653651170305,31.235107125582612,2124.209,1402.868,1.5142
25740,7.15,2,Chronic_Stress,True,74.75,33.0856,70.23043174845783,32.67134816464508,36.78700128726541,21.437532609369395,1894.062,1453.296,1.3033
25770,7.1583,2,Chronic_Stress,True,74.75,33.0856,85.71073852692977,35.48723838392199,30.13412522626333,29.684016128837264,2093.268,1526.667,1.3711
25800,7.1667,2,Chronic_Stress,True,74.75,33.0856,69.57644651643969,26.847098184998103,32.540385212802455,23.55302632854927,2174.077,1483.876,1.4651
25830,7.175,2,Chronic_Stress,True,74.75,33.0856,69.97775647364132,35.677960799770474,34.75844141222611,19.6898755438327,2043.666,1608.945,1.2702
25860,7.1833,2,Chronic_Stress,True,74.75,33.0856,85.08946176339381,36.06357856411308,37.15688718116674,27.059673206198845,1871.903,1212.504,1.5438
25890,7.1917,2,Chronic_Stress,True,74.75,33.0856,77.98277055960914,39.857894177984114,34.22691354021793,29.317361481335706,1719.466,1353.458,1.2704
25920,7.2,2,Chronic_Stress,True,74.75,33.0856,70.19210290581981,23.17907714860814,35.40658936694947,33.63568180511859,1649.157,1378.598,1.1963
25950,7.2083,2,Chronic_Stress,True,74.75,33.0856,85.14578924320324,36.31972924966424,27.088443518939798,29.06850135099008,1958.586,1350.545,1.4502
25980,7.2167,2,Chronic_Stress,True,74.75,33.0856,70.21226216417865,30.19609665329887,34.96995587683486,17.732470291375204,2354.976,1213.629,1.9404
26010,7.225,2,Chronic_Stress,True,74.75,33.0856,84.96566479372493,29.253676704190717,25.974960075359242,27.567779132077725,2293.291,1590.172,1.4422
26040,7.2333,2,Chronic_Stress,True,74.75,33.0856,68.12076700749411,28.51508338917569,33.5341698006218,12.961780698086706,2318.479,1574.86,1.4722
26070,7.2417,2,Chronic_Stress,True,74.75,33.0856,72.93116315787366,30.65801795587057,32.77693894860143,16.258395980923613,2109.504,1402.55,1.504
26100,7.25,2,Chronic_Stress,True,74.75,33.0856,65.05281684669585,28.475842779601113,31.75701125992297,28.535739259844483,2297.174,1418.258,1.6197
26130,7.2583,2,Chronic_Stress,True,74.75,33.0856,77.46098117771628,32.555778806059806,34.70619404285456,21.57161983527502,1860.762,1463.314,1.2716
26160,7.2667,2,Chronic_Stress,True,74.75,33.0856,85.51470123676665,38.484735446571065,33.895210212587116,27.160594468510556,2027.392,1682.834,1.2047
26190,7.275,2,Chronic_Stress,True,74.75,33.0856,80.11967225560515,38.8182545657917,34.288446182365455,27.360386126845604,1603.071,1793.853,0.8936
26220,7.2833,2,Chronic_Stress,True,74.75,33.0856,52.12820487808872,29.29785922821399,25.343727030259164,31.88890332419223,1871.386,1300.598,1.4389
26250,7.2917,2,Chronic_Stress,True,74.75,33.0856,63.595458659702246,39.83130261700888,37.066657632882894,18.659670038742664,1754.337,1822.115,0.9628
26280,7.3,2,Chronic_Stress,True,74.75,33.0856,68.77189293346913,29.75255407241047,35.73563323253313,23.61615174663343,2285.87,1454.847,1.5712
26310,7.3083,2,Chronic_Stress,True,74.75,33.0856,72.97257596492857,30.616271009084063,34.54566331274206,21.26629685062062,1923.738,1511.827,1.2725
26340,7.3167,2,Chronic_Stress,True,74.75,33.0856,74.97031601800427,34.21388610894117,30.831907577787877,30.27219338208366,2023.583,1759.784,1.1499
26370,7.325,2,Chronic_Stress,True,74.75,33.0856,68.54400104211854,35.29442655562452,32.7243627962824,23.073668758428568,1942.231,1447.625,1.3417
26400,7.3333,2,Chronic_Stress,True,74.75,33.0856,49.642507486849425,32.999014263708766,35.32037651159875,23.275648531376042,2288.365,1599.687,1.4305
26430,7.3417,2,Chronic_Stress,True,74.75,33.0856,60.93441410154763,38.62047119717924,33.627417731868974,20.311306383839767,2396.597,1339.434,1.7893
26460,7.35,2,Chronic_Stress,True,74.75,33.0856,86.78903071587528,31.089074590458477,34.30661738083226,22.666163523606023,2347.847,1747.149,1.3438
